CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,ENTP_NAME,ETC_OTC_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX_INGR,MIX_TYPE,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,TYPE_NAME
20220129,반투명한 흰색-미황색의 전질균등한 연고제,02640,진통.진양.수렴.소염제,(주)동구바이오제약,전문의약품,피부연고제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,도모호론연고(클로베타솔프로피오네이트),19870513,198700788,[M223224]클로베타솔프로피오네이트,,단일,20190621,,,투여기간주의
20260220,주황색의 원형 장용피정.,01140,해열.진통.소염제,지엘파마(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,디낙스정(디클로페낙나트륨),19870501,198701676,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색투명한 용액이 든 무색투명한 앰플 (수출용: 무색투명한 용액이 든 갈색앰플),01140,해열.진통.소염제,명문제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,토라렌주(디클로페낙나트륨)(수출명:토페라렌주사(Toferareninjection)),19871204,198701689,[M050288]디클로페낙나트륨/[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색등명한 액체가 든 갈색 앰플제,01140,해열.진통.소염제,대화제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,레틸론주(디클로페낙나트륨)(수출용),19880822,198801647,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20230905,미황색을 띤 원형의 정제,01140,해열.진통.소염제,제이더블유중외제약(주),전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,메수리드정(니메술리드),19890918,198900263,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20180518,백색연고.,02640,진통.진양.수렴.소염제,(주)한독,전문의약품,피부연고제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,더마톱연고0.25%(프레드니카르베이트),19890424,198900818,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20250415,이약은 무색-미황색의 투명한 용액이 든 무색투명한 앰플제이다,01140,해열.진통.소염제,명문제약(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,디크놀주사(디클로페낙β-디메틸아미노에탄올),19890918,198902280,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20220129,이 약은 전질균등한 투명의 액상제이다.,02640,진통.진양.수렴.소염제,고려제약(주),전문의약품,피부현탁액제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,베타베이트액(클로베타솔프로피오네이트),19901220,199001515,[M223224]클로베타솔프로피오네이트,,단일,20190621,,,투여기간주의
20180614,알코올 냄새를 지닌 백색의 미끄러운 반투명 겔.,02640,진통.진양.수렴.소염제,(주)한독,전문의약품,피부용겔제,D001309,Desoximetasone,Desoximetasone(데속시메타손),데속시메타손,에스파손겔0.05%(데속시메타손),19911213,199100939,[M050197]데속시메타손,,단일,20190621,,,투여기간주의
20260220,주황색의 원형 장용피정,01140,해열.진통.소염제,위더스제약(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,카덱신정(디클로페낙나트륨)(수출용),19910619,199102335,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20260220,황색의 원형 장용피정,01140,해열.진통.소염제,(주)하원제약,전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,하원디클로페낙정25밀리그람(수출용),19911223,199102473,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,갈색 앰플내에 무색-거의 무색의 맑은액이 든 주사제.,01140,해열.진통.소염제,(주)제일제약,전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,제일제약디클로페낙나트륨주사액,19920108,199200652,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20141219,흰색의 로션제,02640,진통.진양.수렴.소염제,동성제약(주),전문의약품,피부로션제,D001309,Desoximetasone,Desoximetasone(데속시메타손),데속시메타손,데타손로션0.25%(데속시메타손),19920109,199203512,[M050197]데속시메타손,,단일,20190621,,,투여기간주의
20210104,무색투명한 수용성 점안액,01310,안과용제,삼일제약(주),전문의약품,점안용액제,D001417,Trifluridine,Trifluridine(트리플루리딘),트리플루리딘,오큐플리딘점안액(트리플루리딘)(수출명: OcuFridine),19931117,199300777,[M085753]트리플루리딘/[M085753]트리플루리딘,,단일,20211119,,,투여기간주의
20260220,주황색의 원형장용정,01140,해열.진통.소염제,대화제약(주),전문의약품,장용정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,레틸론정50밀리그람(디클로페낙나트륨)(수출용)(수출명:디클로페낙50),19930223,199301972,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색 또는 미황색의 액체가 충진된 갈색 앰플제,01140,해열.진통.소염제,구주제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,구주디클로페낙주사액(수출명: JINTES),19931019,199302664,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20190227,백색의 플라스틱 용기에 든 무색 내지 미황색의 투명한 용액,02640,진통.진양.수렴.소염제,(주)한독,전문의약품,피부액제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,더마톱액0.25%(프레드니카르베이트),19940125,199400761,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20180523,백색크림.  ,02640,진통.진양.수렴.소염제,(주)한독,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,더마톱크림0.25%(프레드니카르베이트),19940513,199400777,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20120514,무색 내지 미황색의 투명한 액상 제제. ,02650,기생성 피부질환용제,(주)한독,일반의약품,라카,D001301,Ciclopirox,Ciclopirox(시클로피록스),시클로피록스,로푸록스네일라카(시클로피록스),19940114,199400779,[M085228]시클로피록스,,단일,20190621,,,투여기간주의
20220129,백색의 크림제.,02640,진통.진양.수렴.소염제,알파제약(주),전문의약품,피부크림제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,베르단트크림(클로베타솔프로피오네이트),19940114,199401724,[M223224]클로베타솔프로피오네이트,,단일,20190621,,,투여기간주의
20240522,이 약은 원형의 흰색 필름코팅정제이다.,01140,해열.진통.소염제,동국제약(주),전문의약품,필름코팅정,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민),케토롤락트로메타민,케토라신정(케토롤락트로메타민),19950712,199500043,[M084703]케토롤락트로메타민,,단일,20150507,,,투여기간주의
20250415,무색투명한 액체가 갈색 앰플에 충진된 주사제,01140,해열.진통.소염제,삼진제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,킨포인주(디클로페낙나트륨),19950310,199501223,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20260220,국내용: 황색 원형의 장용성 제피정수출용: 진황색 원형의 장용성 제피정  ,01140,해열.진통.소염제,영일제약(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,"영일디클로페낙나트륨정50밀리그람(수출명:디볼타렌정,메디타렌정)(수출용)",19950925,199501666,[M050288]디클로페낙나트륨/[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20260220,주황색의 장용성인 원형 필름코팅정제,01140,해열.진통.소염제,신일제약(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,신일디클로페낙나트륨정,19950920,199501947,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20260220,황색의 장용성인 장방형 필름코팅정제,01140,해열.진통.소염제,신일제약(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,신일디클로페낙나트륨정50밀리그람,19950925,199501950,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20230905,미황색의 원형 정제,01140,해열.진통.소염제,한국코러스(주),전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,"코러스니메술리드정(수출명:Pacisulide Tab, Nimed Tab.)",19951222,199502848,[M082649]니메술리드/[M082649]니메술리드,,단일,20150507,,,투여기간주의
20250415,무색 또는 미황색의 액체가 충전된 갈색 앰플제,01140,해열.진통.소염제,삼성제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,에스페낙주(디클로페낙나트륨),19960109,199600297,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색투명한 용액을 갈색의 앰플에 충진한 것이다.,01140,해열.진통.소염제,대한약품공업(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,대한디클로페낙주(디클로페낙나트륨),19960920,199600344,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20220129,전질균등한 백색의 크림제,02640,진통.진양.수렴.소염제,고려제약(주),전문의약품,피부크림제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,베타베이트크림(클로베타솔프로피오네이트),19960917,199601855,[M223224]클로베타솔프로피오네이트,,단일,20190621,,,투여기간주의
20250415,무색등명한 액체가 든 갈색앰플,01140,해열.진통.소염제,한국코러스(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,코러스디클로페낙주(디클로페낙나트륨)(수출명:TELOFENINJ)(수출용),19960430,199603117,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20230905,황갈색의 원형정제,01140,해열.진통.소염제,대한뉴팜(주),전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,니막스정(니메슬리드)(수출용),19961014,199603356,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20240522,미황색의 액체가 든 갈색앰플 주사제,01140,해열.진통.소염제,환인제약(주),전문의약품,용액주사제,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민염),케토롤락트로메타민염,트롤락주(케토롤락트로메타민염),19960701,199604999,[M222885]케토롤락트로메타민염,,단일,20150507,,,투여기간주의
20240522,엷은 황색의 투명한 액체가 충전된 갈색 앰플제,01140,해열.진통.소염제,동광제약(주),전문의약품,용액주사제,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민염),케토롤락트로메타민염,케로라주(케토롤락트로메타민염),19970204,199700240,[M222885]케토롤락트로메타민염,,단일,20150507,,,투여기간주의
20240522,엷은 황색의 투명 액체가 든 갈색 앰플주사제 ,01140,해열.진통.소염제,(주)메디카코리아,전문의약품,용액주사제,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민염),케토롤락트로메타민염,타벨주(케토롤락트로메타민염),19970723,199701415,[M222885]케토롤락트로메타민염,,단일,20150507,,,투여기간주의
20250415,무색투명한 용액이 든 갈색의 앰플,01140,해열.진통.소염제,하나제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,카페낙주사(디클로페낙나트륨),19970220,199702363,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20260220,주황색의 원형 장용성 제피정제이다.,01140,해열.진통.소염제,한국코러스(주),전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,디페트정(디클로페낙나트륨)(수출명 : Korus Diclofenac Tab.)(수출용),19971223,199703386,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20220129,전질 균등한 무색의 액제,02640,진통.진양.수렴.소염제,동화약품(주),전문의약품,피부현탁액제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,스테이벤액(클로베타솔프로피오네이트),19980921,199800872,[M223224]클로베타솔프로피오네이트,,단일,20190621,,,투여기간주의
20230819,무색내지 미황색의 투명한 액이 든 갈색앰플제,01140,해열.진통.소염제,삼진제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,삼진디클로페낙나트륨주사(수출용),19981120,199801499,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20220201,박하향의 무색내지 미백색의 액제가 함유된 분무제,01320,이비과용제,헤일리온코리아주식회사,일반의약품,일반액상분무제,D001651,Xylometazoline Hydrochloride,Xylometazoline Hydrochloride(자일로메타졸린염산염),자일로메타졸린염산염,오트리빈멘톨0.1%분무제(자일로메타졸린염산염),19980928,199806459,[M257887]자일로메타졸린염산염,,단일,20231108,,,투여기간주의
20210207,백색의 크림제,02640,진통.진양.수렴.소염제,동광제약(주),전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,프레톱크림0.25%(프레드니카르베이트),19990209,199900123,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20230905,미황색의 원형 정제,01140,해열.진통.소염제,대우제약(주),전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,폰술리드정(니메술리드)(수출용),19990629,199900649,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20210207,백색의 크림제이다,02640,진통.진양.수렴.소염제,대우제약(주),전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,데르민크림(프레드니카르베이트),19990729,199900666,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20210207,흰색의 크림,02640,진통.진양.수렴.소염제,동성제약(주),전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,카르손크림0.25%(프레드니카르베이트),19990304,199900830,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20210207,흰색크림,02640,진통.진양.수렴.소염제,(주)에이프로젠바이오로직스,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,데모큐크림(프레드니카르베이트),19990302,199900892,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20210207,백색의 크림,02640,진통.진양.수렴.소염제,(주)비보존제약,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,더모프레드크림(프레드니카르베이트),19990316,199901119,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20230819,무색 투명한 액이 든 갈색의 앰플제,01140,해열.진통.소염제,(주)동구바이오제약,전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,동구디클로페낙나트륨주75mg(수출용),19990507,199901324,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20210207,흰색의 크림제,02640,진통.진양.수렴.소염제,한미약품(주),전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,티티베크림(프레드니카르베이트),19990520,199902723,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20151005,흰색의 겔제,02640,진통.진양.수렴.소염제,제이더블유신약(주),전문의약품,피부용겔제,D001309,Desoximetasone,Desoximetasone(데속시메타손),데속시메타손,메타파손겔(데속시메타손),19990422,199902754,[M050197]데속시메타손,,단일,20190621,,,투여기간주의
20210207,흰색의 크림제,02640,진통.진양.수렴.소염제,(주)씨엠지제약,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,보드미크림(프레드니카르베이트),19991208,199902852,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20210207,백색의 크림제,02640,진통.진양.수렴.소염제,(주)서울제약,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,실케이드크림(프레드니카르베이트),19990902,199903668,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20141014,이 약은 둥근면이 엷은 적황색이고 평평한 면이 어두운 적황색으로 정상부가 편평한 반구상의 구강내붕해정이다.,02350,"최토제, 진토제",한국다이이찌산쿄(주),전문의약품,구강붕해정,D000203,Ramosetron Hydrochloride,Ramosetron Hydrochloride(라모세트론염산염),라모세트론염산염,나제아오디정0.1mg(라모세트론염산염),19991223,199907135,[M255325]라모세트론염산염,,단일,20150331,,항암제 투여로 인한 구역 및 구토의 방지에 쓰는 제품에 한함,투여기간주의
20160725,흰색 로션제,02640,진통.진양.수렴.소염제,갈더마코리아(주),전문의약품,피부로션제,D001308,Desonide,Desonide(데소니드),데소니드,데스오웬로션0.05%(데소니드),19990719,199907218,[M200279]데소니드,,단일,20190621,,,투여기간주의
20250415,미황색의 투명한 용액이 든 갈색앰플주사제 ,01140,해열.진통.소염제,아주약품(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,뉴페낙주사2밀리리터(디클로페낙β-디메틸아미노에탄올),20001123,200001074,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20210207,흰색의 크림제,02640,진통.진양.수렴.소염제,(주)동구바이오제약,전문의약품,피부크림제,D001310,Prednicarbate,Prednicarbate(프레드니카르베이트),프레드니카르베이트,베이드크림(프레드니카르베이트)(수출명:DERMASTOP),20000428,200001628,[M084063]프레드니카르베이트,,단일,20190621,,,투여기간주의
20260220,황색의 타원형으로된 장용피정제(수출용 : 황색의 장방형으로 된 장용피 정제),01140,해열.진통.소염제,(주)한국파마,전문의약품,장용성필름코팅정,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,파마디클로페낙나트륨정100밀리그램(수출용),20000512,200001758,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색 내지 미황색의 투명한 용액이 든 갈색 앰플,01140,해열.진통.소염제,대화제약(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,디베타씨주(디클로페낙β-디메틸아미노에탄올),20001115,200002445,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20230905,엷은 황색 원형의 정제이다. ,01140,해열.진통.소염제,영풍제약(주),전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,영풍니메술리드정(니메술리드)(수출용),20001219,200003537,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20250415,무색 내지 미황색의 투명한 용액이 든 갈색 앰플,01140,해열.진통.소염제,유니메드제약(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙베타디메틸아미노에탄올),디클로페낙베타디메틸아미노에탄올,오스베타주2밀리리터(디클로페낙베타디메틸아미노에탄올),20000718,200004637,[M251996]디클로페낙베타디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20250415,무색-미황색의 투명한 액이 들어있는 갈색앰플 주사제 ,01140,해열.진통.소염제,대한뉴팜(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,크낙주2밀리리터(디클로페낙베타디메틸아미노에탄올),20001229,200004912,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20210109,백색의 캡슐모양 필름코팅정제,06110,주로 그람양성균에 작용하는 것,한국화이자제약(주),전문의약품,필름코팅정,D001035,Linezolid,Linezolid(리네졸리드),리네졸리드,자이복스정600밀리그람(리네졸리드),20060911,200008571,[M093034]리네졸리드,,단일,20211119,,,투여기간주의
20250415,무색 또는 미황색의 투명한 액이 갈색 투명한 앰플에 든 주사제 ,01140,해열.진통.소염제,이연제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,로페낙주2㎖(디클로페낙나트륨),20010711,200100154,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20250415,무색 미황색의 투명한 용액이 든 갈색앰플,01140,해열.진통.소염제,이연제약(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,미노브이주2mL(디클로페낙β-디메틸아미노에탄올),20010711,200100155,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20150507,,,투여기간주의
20240522,엷은 황색의 투명한 액체를 함유한 갈색 앰플제이다.,01140,해열.진통.소염제,대우제약(주),전문의약품,용액주사제,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민염),케토롤락트로메타민염,케토락주(케토롤락트로메타민염)(수출용),20010202,200100710,[M222885]케토롤락트로메타민염,,단일,20150507,,,투여기간주의
20230905,미황색의 원형정제,01140,해열.진통.소염제,(주)동구바이오제약,전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,동구니메술리드정(수출용),20010414,200101224,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20250415,무색투명한 액이 들어있는 갈색의 앰플,01140,해열.진통.소염제,한국유니온제약(주),전문의약품,용액주사제,D000506,Diclofenac Sodium,Diclofenac Sodium(디클로페낙나트륨),디클로페낙나트륨,유니페낙주(디클로페낙나트륨) (수출명:ALFENAL Inj),20010426,200101500,[M050288]디클로페낙나트륨,,단일,20150507,,,투여기간주의
20230905,내수용:미황색 원형 정제수출용:미황색의 장방형정제,01140,해열.진통.소염제,(주)한국파마,전문의약품,나정,D000083,Nimesulide,Nimesulide(니메술리드),니메술리드,"파마니메술리드정(수출명: 니판정, 닌파제정)(수출용)",20010406,200101514,[M082649]니메술리드,,단일,20150507,,,투여기간주의
20240522,엷은 황색의 투명 액체가 든 갈색 앰플 주사,01140,해열.진통.소염제,경동제약(주),전문의약품,용액주사제,D000274,Ketorolac Tromethamine,Ketorolac Tromethamine(케토롤락트로메타민),케토롤락트로메타민,케토란주(케토롤락트로메타민),20010404,200102265,[M084703]케토롤락트로메타민,,단일,20150507,,,투여기간주의
