CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,ENTP_NAME,ETC_OTC_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX_INGR,MIX_TYPE,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,TYPE_NAME
20230901,황색의 원형 필름코팅정,01130,항전간제,(주)동구바이오제약,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토프람정100mg(토피라메이트)(수출용),20050629,200512313,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,백색의 원형 필름코팅정제,01130,항전간제,일동제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파메드정25밀리그램(토피라메이트),20060227,200600081,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20060929,담황색분말이 들어있는 상하부 흰색의 캡슐제,02220,진해거담제,(주)다림바이오텍,전문의약품,"경질캡슐제, 산제",D000186,Tranilast,Tranilast(트라닐라스트),트라닐라스트,트레노캡슐(트라닐라스트),20060303,200600315,[M101545]트라닐라스트,,단일,20081211,"""임부에 대한 안전성 미확립.동물실험에서 대량 투여시 골격이상의 증가 보고.""",,임부금기
20231113,황색의 원형 필름코팅정,01130,항전간제,(주)휴온스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,세티정(토피라메이트),20060202,200600543,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,황색의 원형 필름코팅 정제,01130,항전간제,(주)바이넥스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파씬정25밀리그램(토피라메이트),20060523,200604212,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,황색의 원형 필름코팅정,01130,항전간제,(주)셀릭스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피라맥스정25mg(토피라메이트),20060526,200604258,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20210304,흰색 또는 미백색의 원형 정제,02130,이뇨제,오스틴제약(주),전문의약품,나정,D000588,Torsemide,Torsemide(토르세미드),토르세미드,토르신정10밀리그람(토르세미드),20060526,200604259,[M102689]토르세미드,,단일,20130712,임부에 대한 안전성 미확립.,,임부금기
20210304,흰색 또는 미백색의 원형 정제,02130,이뇨제,오스틴제약(주),전문의약품,나정,D000588,Torsemide,Torsemide(토르세미드),토르세미드,토르신정5밀리그람(토르세미드),20060526,200604260,[M102689]토르세미드,,단일,20130712,임부에 대한 안전성 미확립.,,임부금기
20231113,흰색의 원형 필름코팅정제,01130,항전간제,명문제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토파민정25밀리그람(토피라메이트),20060529,200604323,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,백색의 원형 필름코팅정제,01130,항전간제,환인제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피라트정25밀리그램(토피라메이트),20060622,200605410,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20230901,황색의 원형 필름코팅정,01130,항전간제,구주제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토펙스정100밀리그람(토피라메이트)(수출용),20060208,200605461,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형필름코팅정제,01130,항전간제,유니메드제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,유니토파정25밀리그람(토피라메이트),20060602,200605499,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20240607,흰색의 원형 필름코팅정제,01130,항전간제,한미약품(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피라정25밀리그램(토피라메이트),20060628,200608166,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,황색의 원형 필름코팅정제,01130,항전간제,광동제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토피리드정25밀리그램(토피라메이트),20060526,200608183,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20231113,흰색의 원형 필름코팅정제,01130,항전간제,(주)휴온스,전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,세티정25밀리그람(토피라메이트),20061013,200608240,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
20211221,흰색 내지 연한 노란색의 원형 정제,02130,이뇨제,한미약품(주),전문의약품,나정,D000588,Torsemide,Torsemide(토르세미드),토르세미드,토르셈정10밀리그램(토르세미드),20061129,200611121,[M102689]토르세미드,,단일,20130712,임부에 대한 안전성 미확립.,,임부금기
20231113,연한 노란색의 원형 필름코팅정,01130,항전간제,태극제약(주),전문의약품,필름코팅정,D000065,Topiramate,Topiramate(토피라메이트),토피라메이트,토핀정100밀리그램(토피라메이트),20070215,200702019,[M087104]토피라메이트,,단일,20140915,"선천성기형(구순열, 구개열, 두개안면결손, 요도밑열림증 등)의 위험 증가 및 높은 유병률(저체중 출생) 보고.",,임부금기
