CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,ENTP_NAME,ETC_OTC_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX_INGR,MIX_TYPE,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,TYPE_NAME
20100107,흰색 원형의 정제,01190,기타의 중추신경용약,명인제약(주),전문의약품,나정,D000440,Benztropine Mesylate,Benztropine Mesylate(벤즈트로핀메실산염),벤즈트로핀메실산염,명인벤즈트로핀메실산염정1밀리그램,19860217,198600614,[M247864]벤즈트로핀메실산염,,단일,20140109,생명을 위협하는 경우를 제외하고는 3세 미만 소아에 사용하지 말 것,,특정연령대금기
20160818,황색의 원형정제,01190,기타의 중추신경용약,환인제약(주),전문의약품,나정,D000440,Benztropine Mesylate,Benztropine Mesylate(벤즈트로핀메실산염),벤즈트로핀메실산염,환인벤즈트로핀정1밀리그램(벤즈트로핀메실산염),19870418,198700736,[M247864]벤즈트로핀메실산염,,단일,20140109,생명을 위협하는 경우를 제외하고는 3세 미만 소아에 사용하지 말 것,,특정연령대금기
20220129,반투명한 흰색-미황색의 전질균등한 연고제,02640,진통.진양.수렴.소염제,(주)동구바이오제약,전문의약품,피부연고제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,도모호론연고(클로베타솔프로피오네이트),19870513,198700788,[M223224]클로베타솔프로피오네이트,,단일,20140109,"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,에이치케이이노엔(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,사이톱신정(시프로플록사신염산염),19880628,198801052,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색또는 미황색의 장방형 제피정,06290,기타의 화학요법제,(주)휴온스,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,후록신정(시프로플록사신염산염수화물)(수출용),19890128,198902238,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20250415,이약은 무색-미황색의 투명한 용액이 든 무색투명한 앰플제이다,01140,해열.진통.소염제,명문제약(주),전문의약품,용액주사제,D000506,Diclofenac Beta-Dimethylaminoethanol,Diclofenac Beta-Dimethylaminoethanol(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,디크놀주사(디클로페낙β-디메틸아미노에탄올),19890918,198902280,[M252249]디클로페낙β-디메틸아미노에탄올,,단일,20140109,벤질알코올은 조숙아에서 치명적인 가쁜 호흡증상과 연관이 있는 것으로 보고됨,,특정연령대금기
20260323,"(수출용)[유리용기]무색의 액체가 든 무색 바이알의 주사제, (내수용)[기타용기]폴리프로필렌, 폴리염화비닐, 다층필름플라스틱용기에 든 무색 내지 미황색의 투명한 액,            [유리용기]무색 내지 미황색의 투명한 액이 든 무색 바이알의 주사제",06290,기타의 화학요법제,일동제약(주),전문의약품,용액주사제,D000142,Ciprofloxacin,Ciprofloxacin(시프로플록사신),시프로플록사신,"싸이신주사100밀리그램,200밀리그램,400밀리그램(시프로플록사신)",19900531,199000351,[M091139]시프로플록사신/[M091139]시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 원형필름 제피정 ,06290,기타의 화학요법제,일동제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,싸이신정250밀리그램(시프로플록사신염산염),19900512,199000362,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 타원형 필름제피정,06290,기타의 화학요법제,일동제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,싸이신정500밀리그램(시프로플록사신염산염),19900512,199000363,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20210325,흰색의 장방형 당의정,01170,정신신경용제,명인제약(주),전문의약품,당의정,D000584,Chlorpromazine Hydrochloride,Chlorpromazine Hydrochloride(클로르프로마진염산염),클로르프로마진염산염,명인클로르프로마진염산염정200mg,19900320,199000979,[M223216]클로르프로마진염산염,,단일,20140109,추체외로증상 특히 운동장애가 나타나기 쉬움,,특정연령대금기
20260323,백색의 원형 필름코팅정제,06290,기타의 화학요법제,한국유나이티드제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,씨록정250밀리그램(시프로플록사신염산염수화물),19900813,199001346,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20190104,밝은 베이지색의 원형필름 코팅정,01490,기타의 알레르기용약,부광약품(주),전문의약품,필름코팅정,D000551,Azelastine Hydrochloride,Azelastine Hydrochloride(아젤라스틴염산염),아젤라스틴염산염,부광아젭틴정(아젤라스틴염산염),19900315,199001353,[M222870]아젤라스틴염산염,,단일,20140109,안전성 및 유효성 미확립,,특정연령대금기
20260323,백색 또는 미황색의 원형 필름코팅정,06290,기타의 화학요법제,동화약품(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,시폭사신정250밀리그람(시프로플록사신염산염수화물),19910327,199100750,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,에스에스팜(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,케이사신정250밀리그램(시프로플록사신염산염수화물),19910110,199100923,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,영풍제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,푸로포신정250밀리그램(시프로플록사신염산염수화물),19910826,199102393,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 원형필름 제피정                                                                               ,06290,기타의 화학요법제,국제약품(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,키포신정(시프로플록사신염산염수화물),19921027,199200423,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,진양제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,씨록신정250밀리그램(시프로플록사신염산염수화물),19921030,199201214,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,무색-미황색의 투명한 액이 든 무색 바이알,06290,기타의 화학요법제,한국유나이티드제약(주),전문의약품,용액주사제,D000142,Ciprofloxacin,Ciprofloxacin(시프로플록사신),시프로플록사신,"씨록주사2mg/ml(시프로플록사신)(수출명:CyrocinInj.2mg/ml,CipicinInj.2mg/ml)",19920408,199201561,[M091139]시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20150608,황색-밝은 홍색의 동결건조 가루가 든 바이알,06170,주로 악성종양에 작용하는 것,한국유나이티드제약(주),전문의약품,용액용분말주사제,D000293,Dactinomycin,Dactinomycin(닥티노마이신),닥티노마이신,한국유나이티드닥티노마이신주(수출용),19921228,199201598,[M085416]닥티노마이신,,단일,20140109,영아에 대해 독성이 빈번하게 발생,,특정연령대금기
20260323,백색의 원형 필름코팅정제,06290,기타의 화학요법제,신일제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,신일시프로플록사신염산염수화물정,19920211,199202036,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,(주)씨엠지제약,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,프로딘정250mg(시프로플록사신염산염수화물),19920518,199202222,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,내수용:미황백색의 원형정제수출용:백색의 장방형 필름코팅정제,06290,기타의 화학요법제,(주)씨엠지제약,전문의약품,나정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(염산시프로플록사신),염산시프로플록사신,"프로딘정500밀리그람(염산시프로플록사신)(수출용)(수출명:프로플록스정,씨피케이시프로플록사신500,유플록스정)",19920518,199202254,[M095543]염산시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색 또는 미황색의 장방형 제피제,06290,기타의 화학요법제,케이엠에스제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,싸이스펙정500밀리그람(시프로플록사신염산염수화물)(수출용),19920404,199202496,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색-미황색의 원형 필름코팅정,06290,기타의 화학요법제,케이엠에스제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,싸이스펙정250밀리그램(시프로플록사신염산염),19920404,199202497,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색 원형의 필름코팅정제,06290,기타의 화학요법제,유니메드제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,참염산시프로플록사신정,19921117,199202944,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20181228,주홍색의 원형당의정 ,01170,정신신경용제,환인제약(주),전문의약품,당의정,D000584,Chlorpromazine Hydrochloride,Chlorpromazine Hydrochloride(클로르프로마진염산염),클로르프로마진염산염,네오마찐정100밀리그램(클로르프로마진염산염),19600321,199203520,[M223216]클로르프로마진염산염,,단일,20140109,추체외로증상 특히 운동장애가 나타나기 쉬움,,특정연령대금기
20260323,백색-미황색의 원형 필름코팅정,06290,기타의 화학요법제,동성제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,싸이프로정(시프로플록사신염산염),19930520,199300927,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,무색 투명한 수액용 플라스틱용기에 충전된 무색 또는 미황색의 투명한 수액용 주사제,06290,기타의 화학요법제,에이치케이이노엔(주),전문의약품,용액주사제,D000142,Ciprofloxacin,Ciprofloxacin(시프로플록사신),시프로플록사신,사이톱신주(시프로플록사신),19930803,199301538,[M091139]시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색-미황색의 원형 필름코팅정,06290,기타의 화학요법제,신풍제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,큐프론정(시프로플록사신염산염수화물),19940208,199400029,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,"폴리프로필렌, 다층필름플라스틱용기 또는 유리용기에 든 미황색의 투명한 액",06290,기타의 화학요법제,(주)대웅제약,전문의약품,용액주사제,D000142,Ciprofloxacin,Ciprofloxacin(시프로플록사신),시프로플록사신,씨프러스주(시프로플록사신),19941005,199400470,[M091139]시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 원형 필름코팅정제,06290,기타의 화학요법제,(주)바이넥스,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,로프신정250mg(시프로플록사신염산염수화물),19940926,199400540,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,1. 유리용기에 충전된 무색-미황색의 투명한 액2. 플라스틱용기(폴리프로필렌)에 충전된 무색-미황색의 투명한 액,06290,기타의 화학요법제,(주)한국파마,전문의약품,용액주사제,D000142,Ciprofloxacin,Ciprofloxacin(시프로플록사신),시프로플록사신,"로푸신주(시프로플록사신)(수출명:시프로플록스주,파마시프로플록사신주)",19940801,199401084,[M091139]시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅 정제이다.(수출용:노란색의 장방형 플름코팅 정제이다.),06290,기타의 화학요법제,(주)한국파마,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,파마시프로플록사신정250mg(시프로플록사신염산염수화물),19940620,199401094,[M223091]시프로플록사신염산염수화물/[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정제,06290,기타의 화학요법제,한국유나이티드제약(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,"씨록정500밀리그램(시프로플록사신염산염수화물)(수출명:씨프로메디코,Ciraxintab.500mg,KUPCiprofloxacintab.500mg,CipicinTabs.500mg)",19941104,199401184,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20220129,백색의 크림제.,02640,진통.진양.수렴.소염제,알파제약(주),전문의약품,피부크림제,D000479,Clobetasol Propionate,Clobetasol Propionate(클로베타솔프로피오네이트),클로베타솔프로피오네이트,베르단트크림(클로베타솔프로피오네이트),19940114,199401724,[M223224]클로베타솔프로피오네이트,,단일,20140109,"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움",,특정연령대금기
20260323,흰색의 원형 필름코팅정,06290,기타의 화학요법제,(주)하원제약,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,싸이로칸정250밀리그램(시프로플록사신염산염수화물),19940922,199401754,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 원형 필름코팅정제,06290,기타의 화학요법제,한국코러스(주),전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,코러스시프로플록사신정(수출명 : TROXACINE TAB),19940628,199402352,[M223091]시프로플록사신염산염수화물/[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20200323,무색의 용액이 무색투명한 플라스틱 용기에 든 점안제,01310,안과용제,한국알콘(주),전문의약품,점안용액제,D000656,Atropine Sulfate Hydrate,Atropine Sulfate Hydrate(아트로핀황산염수화물),아트로핀황산염수화물,알콘아트로핀황산염1%점안제(아트로핀황산염수화물),19950224,199403253,[M223111]아트로핀황산염수화물,,단일,20230705,"- 심각한 전신 부작용 위험이 있음 - 조산아, 영아, 다운증후군, 강직마비 또는 뇌손상 어린이는 이 약의 전신흡수에 따른 중추신경계 장애, 심폐 및 위장관 독성에 감수성이 있음",점안제(1%),특정연령대금기
20210518,무색 투명한 플라스틱 용기에 든 무색 또는 연노랑색의 투명한 액,01310,안과용제,한국알콘(주),전문의약품,점안용액제,D000025,Cyclopentolate Hydrochloride,Cyclopentolate Hydrochloride(시클로펜톨레이트염산염),시클로펜톨레이트염산염,싸이크로질1%점안액(시클로펜톨레이트염산염),19940610,199403261,[M223084]시클로펜톨레이트염산염,,단일,20140109,"- 영아, 유아, 경련성 마비 또는 뇌손상이 있는 소아에서 이 약의 감수성 증가가 보고됨- 신생아에 투여 시 음식섭취 과민증(feeding intolerance)이 뒤따를 수 있으므로 투여 후 4시간 동안 음식섭취 억제 필요",,특정연령대금기
20260323,백색-미황색의 원형의 제피정,06290,기타의 화학요법제,(주)대웅제약,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(시프로플록사신염산염),시프로플록사신염산염,씨프러스정250밀리그램(시프로플록사신염산염),19950905,199500439,[M242850]시프로플록사신염산염,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,백색의 장방형 필름코팅정제,06290,기타의 화학요법제,(주)팜젠사이언스,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride,Ciprofloxacin Hydrochloride(염산시프로플록사신),염산시프로플록사신,비소정(염산시프로플록사신)(수출용),19950925,199501793,[M095543]염산시프로플록사신,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
20260323,흰색의 원형 필름코팅정,06290,기타의 화학요법제,(주)셀릭스,전문의약품,필름코팅정,D000142,Ciprofloxacin Hydrochloride Hydrate,Ciprofloxacin Hydrochloride Hydrate(시프로플록사신염산염수화물),시프로플록사신염산염수화물,싸이플록신정250밀리그램(시프로플록사신염산염수화물),19960306,199601533,[M223091]시프로플록사신염산염수화물,,단일,20140109,"- 안전성 및 유효성 미확립- 퀴놀론계 항균제는 몇몇 어린 동물종에서 특히 체중부하부위의 관절병증, 뼈연골증을 유발함",,특정연령대금기
