CHANGE_DATE,CHART,CLASS_CODE,CLASS_NAME,ENTP_NAME,ETC_OTC_NAME,FORM_NAME,INGR_CODE,INGR_ENG_NAME,INGR_ENG_NAME_FULL,INGR_NAME,ITEM_NAME,ITEM_PERMIT_DATE,ITEM_SEQ,MAIN_INGR,MIX_INGR,MIX_TYPE,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,TYPE_NAME
20150713,백색 내지 담황색 분말을 함유하는 상하미황색의 경질캡슐제,01490,기타의 알레르기용약,동아에스티(주),전문의약품,"경질캡슐제, 산제",D000621,Pranlukast Hydrate,Pranlukast Hydrate(프란루카스트수화물),프란루카스트수화물,오논캡슐(프란루카스트수화물),19951228,199500183,[M087212]프란루카스트수화물,,단일,20131128,,,용량주의
20180216,백색의 원형정제,02140,혈압강하제,일동제약(주),전문의약품,나정,D000176,Captopril,Captopril(캅토프릴),캅토프릴,일동캅토프릴정12.5밀리그람(수출용),19950224,199500320,[M081550]캅토프릴,,단일,20130703,,,용량주의
20180216,백색의 원형정제,02140,혈압강하제,일동제약(주),전문의약품,나정,D000176,Captopril,Captopril(캅토프릴),캅토프릴,일동캅토프릴정25밀리그람(수출용),19950224,199500322,[M081550]캅토프릴,,단일,20130703,,,용량주의
20190424,흰색 타원형의 정제,01170,정신신경용제,영풍제약(주),전문의약품,나정,D000540,Buspirone Hydrochloride,Buspirone Hydrochloride(부스피론염산염),부스피론염산염,영풍부스피론정5밀리그램(부스피론염산염),19951004,199502224,[M222852]부스피론염산염,,단일,20131128,,,용량주의
20190424,흰색 타원형의 정제,01170,정신신경용제,영풍제약(주),전문의약품,나정,D000540,Buspirone Hydrochloride,Buspirone Hydrochloride(부스피론염산염),부스피론염산염,영풍부스피론정10밀리그램(부스피론염산염),19951004,199502225,[M222852]부스피론염산염,,단일,20131128,,,용량주의
20181024,흰색 타원형의 정제,01170,정신신경용제,진양제약(주),전문의약품,나정,D000540,Buspirone Hydrochloride,Buspirone Hydrochloride(부스피론염산염),부스피론염산염,세론정(부스피론염산염),19960315,199601167,[M222852]부스피론염산염,,단일,20131128,,,용량주의
20200113,흰색의 정제,02140,혈압강하제,부광약품(주),전문의약품,나정,D000456,Alacepril,Alacepril(알라세프릴),알라세프릴,세타프릴정25밀리그램(알라세프릴),19971027,199701740,[M091774]알라세프릴,,단일,20130703,,,용량주의
20180216,흰색-미백색의 모서리가 둥근 사각형정제,02140,혈압강하제,한국코러스(주),전문의약품,나정,D000176,Captopril,Captopril(캅토프릴),캅토프릴,코러스캅토프릴정(수출용),19970429,199703362,[M081550]캅토프릴,,단일,20130703,,,용량주의
20180216,백색의 원형정제[수출용:백색의 정사각형 정제],02140,혈압강하제,대한뉴팜(주),전문의약품,나정,D000176,Captopril,Captopril(캅토프릴),캅토프릴,케토닐정(캅토프릴)(수출용),19970317,199703532,[M081550]캅토프릴/[M081550]캅토프릴,,단일,20130703,,,용량주의
20180216,백색의 원형정제,02140,혈압강하제,대한뉴팜(주),전문의약품,나정,D000176,Captopril,Captopril(캅토프릴),캅토프릴,케토닐정50mg(캅토프릴)(수출용),19970317,199703533,[M081550]캅토프릴,,단일,20130703,,,용량주의
20101221,백색의 원형 정제 ,01170,정신신경용제,(주)유유제약,전문의약품,나정,D000540,Buspirone Hydrochloride,Buspirone Hydrochloride(염산부스피론),염산부스피론,유유부스피론정(수출용),19980627,199800184,[M081980]염산부스피론,,단일,20131128,,,용량주의
20260102,분홍색의 장방형 필름코팅정,01140,해열.진통.소염제,(주)바이넥스,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,닥스펜정(덱시부프로펜),20000406,200000930,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 장방형 필름코팅정제,01140,해열.진통.소염제,안국약품(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,애니펜정300밀리그램(덱시부프로펜),20001010,200001368,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 장방형 필름코팅정제,01140,해열.진통.소염제,(주)에이프로젠바이오로직스,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,팍스정(덱시부프로펜),20010329,200100323,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 장방형 필름코팅정,01140,해열.진통.소염제,하나제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,덱사펜정(덱시부프로펜),20010711,200100417,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 타원형 필름코팅정제,01140,해열.진통.소염제,안국약품(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,애니펜정150밀리그램(덱시부프로펜),20010410,200100915,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,주황색의 장방형 필름코팅정,01140,해열.진통.소염제,태극제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,로노펜정(덱시부프로펜),20010704,200100922,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,흰색의 장방형 필름코팅정,01140,해열.진통.소염제,(주)제뉴파마,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,펜타우드정(덱시부프로펜),20010712,200100960,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 원형 필름코팅정제,01140,해열.진통.소염제,(주)비보존제약,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,데코라펜정(덱시부프로펜),20010219,200101016,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,흰색의 타원형 필름코팅정제,01140,해열.진통.소염제,한국유나이티드제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen D.C.,Dexibuprofen D.C.(덱시부프로펜디.씨),덱시부프로펜디.씨,덱스핀정(덱시부프로펜디.씨),20010626,200101683,[M240099]덱시부프로펜디.씨,,단일,20131227,,,용량주의
20200107,흰색의 정제,02140,혈압강하제,부광약품(주),전문의약품,나정,D000456,Alacepril,Alacepril(알라세프릴),알라세프릴,세타프릴정50밀리그램(알라세프릴),20011008,200101731,[M091774]알라세프릴,,단일,20130703,,,용량주의
20260102,분홍색의 원형 필름코팅정                                              ,01140,해열.진통.소염제,(주)서울제약,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,팬스타정(덱시부프로펜),20011017,200103343,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 장방형 필름코팅정,01140,해열.진통.소염제,한국프라임제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen D.C.,Dexibuprofen D.C.(덱시부프로펜 디.씨),덱시부프로펜 디.씨,프리메정(덱시부프로펜디.씨),20010802,200103882,[M214134]덱시부프로펜 디.씨,,단일,20131227,,,용량주의
20260102,주황색의 장방형 필름코팅정,01140,해열.진통.소염제,한국유니온제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen D.C.,Dexibuprofen D.C.(덱시부프로펜 디.씨.),덱시부프로펜 디.씨.,디프로펜정300밀리그램(덱시부프로펜디.씨.),20021011,200201329,[M215523]덱시부프로펜 디.씨.,,단일,20131227,,,용량주의
20260102,흰색의 장방형 필름코팅정 ,01140,해열.진통.소염제,오스틴제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,맥스펜정(덱시부프로펜),20020312,200201695,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,흰색의 타원형 필름코팅정제.,01140,해열.진통.소염제,고려제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen D.C.,Dexibuprofen D.C.(덱시부프로펜 디.씨.),덱시부프로펜 디.씨.,쎄락틸정300밀리그람(덱시부프로펜디.씨.),20020827,200201784,[M215523]덱시부프로펜 디.씨.,,단일,20131227,,,용량주의
20260102,분홍색의 장방형 필름코팅정,01140,해열.진통.소염제,영일제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,애스펜정(덱시부프로펜),20021205,200201831,[M254719]덱시부프로펜,,단일,20131227,,,용량주의
20260102,분홍색의 원형 필름코팅정                                                                        ,01140,해열.진통.소염제,신일제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,그리펜-에스정(덱시부프로펜),20020827,200202148,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,주황색의 원형 필름코팅정제,01140,해열.진통.소염제,(주)유영제약,일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,에스프로펜정(덱시부프로펜),20021010,200202755,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20240913,"연한 노란색의 가루가 든 상,하 담녹색 캡슐제",01140,해열.진통.소염제,신풍제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,뉴시캄캡슐7.5밀리그램(멜록시캄),20030711,200300030,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색 가루가 든 상, 하 담녹색 경질캡슐제",01140,해열.진통.소염제,(주)종근당,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜락스캡슐7.5밀리그램(멜록시캄),20030919,200300089,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색의 내용물이 충진된 상,하부 담녹색의 경질캡슐제",01140,해열.진통.소염제,이연제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메록심캡슐(멜록시캄),20030715,200300130,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"황색분말이며, 담녹색(상단)-담녹색(하단)의 경질캡슐제",01140,해열.진통.소염제,동아에스티(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메로콕스캡슐7.5밀리그램(멜록시캄),20031206,200300154,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색 가루가 든 상, 하 담녹색 캡슐제",01140,해열.진통.소염제,국제약품(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜록시펜캡슐(멜록시캄)(수출명:국제메펜캡슐),20031216,200300261,[M086439]멜록시캄/[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,미황색 분말이 함유된 상하부 담청색의 경질캡슐,01140,해열.진통.소염제,(주)유한양행,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜로캄캡슐7.5밀리그람(멜록시캄)(수출명:유한멜로캄캡슐7.5밀리그람),20030711,200300411,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색 분말이 함유된 상부 담청색, 하부 황색의 경질캡슐",01140,해열.진통.소염제,(주)유한양행,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜로캄캡슐15밀리그람(멜록시캄)(수출명:유한멜로캄캡슐15밀리그람),20030711,200300412,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색가루가 든 상,하 담녹색의 캡슐제",01140,해열.진통.소염제,(주)바이넥스,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,캄록스캡슐(멜록시캄),20030814,200300462,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색의 내용물이 충진된 상,하부 녹색의 경질캡슐제",01140,해열.진통.소염제,(주)메디카코리아,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜록스캡슐(멜록시캄),20030916,200301019,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"황색 분말이 충전된 상,하부 담녹색의 경질 캡슐",01140,해열.진통.소염제,(주)하원제약,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,콕시캄캡슐(멜록시캄),20030916,200302052,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260102,무색 내지 연한 청색의 투명한 내용물이 든 청색의 투명한 타원형 연질캡슐,01140,해열.진통.소염제,(주)알피바이오,일반의약품,"연질캡슐제, 액상",D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,에스빌연질캡슐(덱시부프로펜),20031010,200302371,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260102,흰색의 장방형 필름코팅정,01140,해열.진통.소염제,유니메드제약(주),전문의약품,필름코팅정,D000086,Dexibuprofen D.C.,Dexibuprofen D.C.(덱시부프로펜 디.씨),덱시부프로펜 디.씨,디부루펜정400밀리그램(덱시부프로펜디.씨),20031101,200302482,[M214134]덱시부프로펜 디.씨,,단일,20131227,,,용량주의
20240913,"미황색가루가 든 상부 담녹색, 하부 미황색 경질캡슐제",01140,해열.진통.소염제,(주)종근당,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜락스캡슐15밀리그램(멜록시캄),20040720,200400112,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260212,백색 또는 미황색의 십각형 정제,02140,혈압강하제,(주)종근당,전문의약품,나정,D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,애니디핀정(암로디핀말레산염),20040623,200400113,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20260102,분홍색의 장방형 필름코팅정,01140,해열.진통.소염제,동광제약(주),일반의약품,필름코팅정,D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,덱시로펜정(덱시부프로펜),20040722,200400135,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20240913,"황색 분말이며, 담녹색(상단)-미황색(하단)의 경질캡슐제이다. ",01140,해열.진통.소염제,동아에스티(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메로콕스캡슐15밀리그램(멜록시캄),20041013,200400179,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260212,흰색 또는 미황색의 분말이 들어있는 상하부 갈색의 경질캡슐제,02140,혈압강하제,제이더블유신약(주),전문의약품,"경질캡슐제, 산제",D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,노바로핀캡슐(암로디핀말레산염),20040624,200400215,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20240913,"미황색의 가루가 든 상,하 담녹색 캡슐제",01140,해열.진통.소염제,일동제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,록시캄캡슐(멜록시캄),20040528,200400320,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,연한 노란색 가루가 든 상·하 연한 녹색의 경질 캡슐제,01140,해열.진통.소염제,(주)셀트리온제약,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메로빅캡슐(멜록시캄),20040128,200400387,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260212,흰색의 원형 필름 코팅 정제,02140,혈압강하제,(주)대웅제약,전문의약품,필름코팅정,D000358,Olmesartan Medoxomil,Olmesartan Medoxomil(올메사르탄메독소밀),올메사르탄메독소밀,올메텍정20밀리그램(올메사르탄메독소밀),20041029,200400472,[M257074]올메사르탄메독소밀,,단일,20131128,,,용량주의
20260102,무색 내지 연한 청색의 투명한 내용물이 든 청색의 투명한 타원형 연질캡슐,01140,해열.진통.소염제,(주)대웅제약,일반의약품,"연질캡슐제, 액상",D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,"이지엔6프로연질캡슐(덱시부프로펜)(수출명:DAUFENSoftCapsule,SPEEDFEN)",20041007,200400485,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20260212,흰색 또는 미황색의 팔각형 정제,02140,혈압강하제,(주)유한양행,전문의약품,나정,D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,암로핀정5밀리그램(암로디핀말레산염),20041204,200400508,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20240830,"흰색 또는 미황색의 분말이 들어있는 상부 미황색, 하부 백색의 경질캡슐",02140,혈압강하제,(주)유한양행,전문의약품,"경질캡슐제, 산제",D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,암로핀캡슐2.5밀리그램(암로디핀말레산염),20041201,200400509,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20240830,흰색 또는 미황색의 분말이 들어있는 상하부 백색의 경질캡슐,02140,혈압강하제,(주)유한양행,전문의약품,"경질캡슐제, 산제",D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,암로핀캡슐5밀리그램(암로디핀말레산염),20040722,200400511,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20260212,백색의 팔각 장방형 정제,02140,혈압강하제,코오롱제약(주),전문의약품,나정,D000152,Amlodipine Maleate,Amlodipine Maleate(암로디핀말레산염),암로디핀말레산염,에이엠정(암로디핀말레산염),20040923,200400528,[M250983]암로디핀말레산염,,단일,20131128,,,용량주의
20240913,미황색 가루가 든 상하부 담녹색의 캡슐제,01140,해열.진통.소염제,대우제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,모벡스캡슐(멜록시캄),20041112,200400684,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,미황색의 분말이 충진된 상.하부 연회녹색의 경질캡슐제,01140,해열.진통.소염제,아주약품(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,보믹캡슐(멜록시캄),20040212,200400685,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색의 내용물이 충진된 상,하부 담녹색의 경질캡슐제",01140,해열.진통.소염제,알리코제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,캠록스캡슐7.5밀리그램(멜록시캄),20040903,200400892,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,미황색의 원형정제,01140,해열.진통.소염제,영진약품(주),전문의약품,나정,D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜브렉스정7.5밀리그람(멜록시캄),20040903,200400913,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색의 분말이 충진된 상, 하부 담녹색의 경질캡슐제",01140,해열.진통.소염제,(주)에이프로젠바이오로직스,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,에이프로젠멜록시캄캡슐,20040823,200400983,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,미황색가루가 든 상.하 담녹색의 캡슐제,01140,해열.진통.소염제,에스에스팜(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,맥캄캡슐(멜록시캄),20040625,200401005,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260102,무색 내지 미황색의 투명한 내용물을 함유하는 투명의 장방형 연질캡슐제,01140,해열.진통.소염제,(주)비보존제약,일반의약품,"연질캡슐제, 액상",D000086,Dexibuprofen,Dexibuprofen(덱시부프로펜),덱시부프로펜,데코라펜연질캡슐(덱시부프로펜),20041011,200401219,[M092057]덱시부프로펜,,단일,20131227,,,용량주의
20240913,연한 노란색 가루가 든 상·하 연한 녹색의 경질 캡슐제,01140,해열.진통.소염제,진양제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,모리캄캡슐(멜록시캄),20040909,200401409,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색가루가 든 상,하 담녹색의 캡슐",01140,해열.진통.소염제,(주)동구바이오제약,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜빅스캡슐(멜록시캄)(수출명:WONCOX Capsule),20040528,200401448,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260212,흰색의 팔각형 정제,02140,혈압강하제,에이치케이이노엔(주),전문의약품,나정,D000152,Amlodipine Adipate,Amlodipine Adipate(암로디핀아디프산염),암로디핀아디프산염,암로스타정5밀리그램(암로디핀아디프산염),20040917,200401548,[M257408]암로디핀아디프산염,,단일,20131128,,,용량주의
20240913,"미황색의 가루가 든 상,하 담녹색의 캡슐제",01140,해열.진통.소염제,(주)한국파마,전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,씨오엑스캡슐(멜록시캄),20041012,200401721,[M086439]멜록시캄,,단일,20131128,,,용량주의
20260212,백색의 타원형 필름코팅정제,02140,혈압강하제,대원제약(주),전문의약품,필름코팅정,D000220,Losartan Potassium,Losartan Potassium(로사르탄칼륨),로사르탄칼륨,원살탄정(로사르탄칼륨),20041117,200401755,[M249673]로사르탄칼륨,,단일,20131128,,,용량주의
20260212,흰색의 타원형 필름코팅정제,02140,혈압강하제,한국유나이티드제약(주),전문의약품,필름코팅정,D000220,Losartan Potassium,Losartan Potassium(로사르탄칼륨),로사르탄칼륨,로잘정50mg(로사르탄칼륨),20040921,200401773,[M249673]로사르탄칼륨,,단일,20131128,,,용량주의
20100812,양면 볼록한 장방형의 흰색정제,01170,정신신경용제,부광약품(주),전문의약품,나정,D000540,Buspirone Hydrochloride,Buspirone Hydrochloride(부스피론염산염),부스피론염산염,"부스론정5밀리그램,10밀리그램(부스피론염산염)",20040214,200401818,[M222852]부스피론염산염/[M222852]부스피론염산염,,단일,20131128,,,용량주의
20240913,연한 노란색 가루가 든 상·하 연한 녹색의 경질캡슐제,01140,해열.진통.소염제,오스틴제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멕시캡슐(멜록시캄)(수출명: Momeloxe Cap.),20040923,200402093,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"미황색의 내용물이 충진된 상,하부 담녹색의 경질캡슐제",01140,해열.진통.소염제,영일제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메카론캡슐(멜록시캄),20041228,200402310,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,"황색분말을 충전한 상,하부 담녹색의 경질캡슐제",01140,해열.진통.소염제,미래바이오제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,멜캄캡슐(멜록시캄),20041111,200402564,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240913,미황색 분말이 충전된 상하 연녹색의 경질캡슐제,01140,해열.진통.소염제,신일제약(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,엑시캄캡슐7.5밀리그람(멜록시캄),20040917,200402583,[M086439]멜록시캄,,단일,20131128,,,용량주의
20240830,흰색의 육각형 정제,02140,혈압강하제,한미약품(주),전문의약품,나정,D000152,Amlodipine Camsylate,Amlodipine Camsylate(암로디핀캄실산염),암로디핀캄실산염,아모디핀정5밀리그램(암로디핀캄실산염),20040608,200402637,[M246033]암로디핀캄실산염,,단일,20131128,,,용량주의
20240913,"연한 노란색의 분말이 들어있는 상부 연한 녹색, 하부 노란색의 경질캡슐제",01140,해열.진통.소염제,한미약품(주),전문의약품,"경질캡슐제, 산제",D000427,Meloxicam,Meloxicam(멜록시캄),멜록시캄,메록스캄캡슐15밀리그램(멜록시캄),20040510,200402675,[M086439]멜록시캄,,단일,20131128,,,용량주의
